1	6.02801244997777	ESRRA_ESR2
2	5.28616852146264	ESR1
3	2.42774230992455	WRNIP1
4	2.2352501867065	SP4_PML
5	2.16249571477545	ID4_TCF4_SNAI2
6	2.12569581612498	ZIC3_ZIC4
7	2.10758776896942	IKZF1
8	2.01498127340824	BACH1_NFE2_NFE2L2
9	1.65731779577326	GATA1_GATA4
10	1.5535495179667	DBX2_HLX
11	1.52044728434505	ZNF384
12	1.47718955842888	FOXL1
13	1.46782841823056	CDC5L
14	1.3759117594734	IKZF2
15	1.34661446338093	NR3C1
16	1.32282003710575	MEIS2
17	1.29439421338156	FOXO3_FOXD2
18	1.2638700947226	PATZ1_KLF4
19	1.24350861880864	ELF3_EHF
20	1.22472141972761	MESP1
21	1.21056766843449	TCF3_MYOG
22	1.19397189349112	EBF3
23	1.17029862792575	MXI1_MYC_MYCN
24	1.14524527267745	BATF
25	1.11949339207048	TBX15_MGA
26	1.11310861423221	ZNF711_TFAP2A_TFAP2D
27	1.11009531219607	MIXL1_GSX1_BSX_MEOX2_LHX4
28	1.09555442003066	EMX1
29	1.05273799494524	TP53
30	1.05232455365034	DLX1_HOXA3_BARX2
31	1.01308497536946	TFAP2E
32	0.995823964021844	STAT4
33	0.988534784298484	NR2F2
34	0.956096397041279	RUNX1_RUNX2
35	0.952414772727273	MBD2
36	0.94202668360864	RORA
37	0.929962013295347	NFIL3
38	0.907192184605019	THRA_RXRB
39	0.895933537385221	SMAD1
40	0.883921956038528	HIC1
41	0.878498407910173	PAX8
42	0.871782178217822	FOXA1
43	0.868626177330302	HNF4A
44	0.864788065356382	GMEB1
45	0.861608710923779	KLF8
46	0.861607949412827	PPARG
47	0.854688503532434	DLX3_EVX1_MEOX1
48	0.838002436053593	BPTF
49	0.827004219409283	ETV4_ETS2
50	0.826927072511947	FOXD3_FOXI1_FOXF1
51	0.806101496039894	EBF1
52	0.784931233805063	SREBF1_TFE3
53	0.775790424570912	KLF1
54	0.764485981308411	NR2F1
55	0.764460656591975	E2F4
56	0.758986539984165	NKX2-5
57	0.754109589041096	TCF7
58	0.750128270908158	DPRX
59	0.740714662911459	HOXA9
60	0.73405746320953	ARID3A
61	0.731125092524056	NR4A3
62	0.727441077441077	TFCP2L1
63	0.707938960788101	CREB5_CREM_JUNB
64	0.703574265289913	SMAD3
65	0.689152810768013	FUBP1
66	0.668743186419561	ATF4
67	0.649653121902874	PAX4
68	0.647402397786658	TFAP2C
69	0.646503884572697	STAT1_STAT3_BCL6
70	0.63955857385399	HMX1
71	0.623746617857711	JUND
72	0.619899288070846	ETV3
73	0.618264691518802	BACH2
74	0.612612612612613	FOXA2_FOXJ3
75	0.612440920872084	GRHL1
76	0.609931696510984	TBP
77	0.60614724803431	ARNT
78	0.595438369459722	NKX2-8
79	0.592445983836385	FOXA3_FOXC2
80	0.589969440949128	KLF6
81	0.588574618533681	FOXQ1
82	0.579436450839329	KLF14_SP8
83	0.574441687344913	RARA
84	0.572618506739361	HOXD1
85	0.566733067729084	SPDEF
86	0.563786008230453	ERG
87	0.557661927330174	HSF1
88	0.549973744092421	NKX2-4
89	0.544857768052516	HAND1
90	0.543938635984659	HOXC13
91	0.540632603406326	ZBTB14
92	0.538589487691284	SOX6
93	0.528308380657374	NR2E1
94	0.527056827820187	HOXC9
95	0.525	WT1_MTF1_ZBTB7B
96	0.524927188624293	TFCP2
97	0.515024907600836	RBPJ
98	0.508306660570035	SREBF2
99	0.49075215782984	HMX3
100	0.490514469453376	CDX2
101	0.48990016252612	GLI3
102	0.486590038314176	TFAP4_MSC
103	0.482542337445118	HOXB8
104	0.464421330691762	RARB
105	0.462452399086063	DMBX1
106	0.45566313201168	ZBTB3
107	0.452036351396836	SIX1_SIX3_SIX2
108	0.447428139183056	JUN
109	0.440996325030625	FOXK1_FOXP2_FOXB1_FOXP3
110	0.438858695652174	HIC2
111	0.435380528207532	ZNF423
112	0.433426769446391	NR1I2
113	0.430632630410655	LHX2
114	0.426960863263005	SRF
115	0.422475856014047	PKNOX1_TGIF2
116	0.421658986175115	ZBTB49
117	0.410705596107056	SOX14
118	0.408049634107541	NANOG
119	0.402226611599928	EP300
120	0.395374051319118	KLF12
121	0.390998363338789	CEBPB
122	0.386796632698272	SIN3A_CHD1
123	0.371318822023047	ARID5B
124	0.367363877822045	PROX1
125	0.367276322293623	PBX1
126	0.367201426024955	HOXA10_HOXB9
127	0.365433137089992	GATA3
128	0.364666103127642	HOXA13
129	0.356155472434542	HES7_HES5
130	0.35553456148638	SOX1
131	0.347847278635256	GSC_GSC2
132	0.333970128516846	NKX2-3
133	0.332891466445733	REL
134	0.332190214906264	MYF6
135	0.329673826571201	T
136	0.327970065481759	MAF_NRL
137	0.327138688373522	SIX4
138	0.326860841423948	HBP1
139	0.318731382512704	HOXD10
140	0.315004088307441	RFX7_RFX4_RFX1
141	0.313713405238829	GATA6
142	0.311111111111111	NFIA
143	0.310888030888031	DDIT3
144	0.304216867469879	HESX1
145	0.302825077399381	TFEC_MITF_ARNTL_BHLHE41
146	0.297143784485557	PRDM1
147	0.295901968662113	TWIST1_SNAI1
148	0.28611068290427	POU4F2
149	0.278467595396729	ZKSCAN3
150	0.278048780487805	GLI2
151	0.273709078636517	VDR
152	0.262849096456231	RARG
153	0.260714285714286	KLF3
154	0.259779107225035	RHOXF1
155	0.255915100904663	NKX2-2
156	0.255236486486487	NOTO_VSX2_DLX2_DLX6_NKX6-1
157	0.252343874145876	SOX11
158	0.250753465943339	IRX6_IRX4
159	0.24748391354562	LHX8
