1	0.002525	0.007469	A0_I
2	-0.005159	0.006197	A45_I
3	-0.008643	0.005673	A90_I
4	0.001102	0.007315	B0_I
5	0.001805	0.005757	B45_I
6	-0.004328	0.006256	B90_I
7	0.011007	0.007515	C0_I
8	0.001753	0.005345	C45_I
9	0.000282	0.006165	C90_I
10	0.003613	0.007645	D0_I
11	-0.002761	0.005625	D45_I
12	-0.001196	0.005566	D90_I
