1	6.22900239972575	ESR1
2	4.28911042944785	ESRRA_ESR2
3	2.83032575580033	HIC2
4	2.27228327228327	NFIX_NFIB
5	2.24742268041237	ZEB1
6	2.10895072075092	NR2F2
7	2.08512	MEIS2
8	2.02505399568035	SP1
9	1.96114146933819	RARG
10	1.87722606327257	SOX3_SOX2
11	1.80668332292317	ELF2_GABPA_ELF5
12	1.78925619834711	AHR_ARNT2
13	1.75797683762704	BATF
14	1.73222089789432	NR3C1
15	1.64400584795322	SIX5_SMARCC2_HCFC1
16	1.60855949895616	HOXC12_HOXD12
17	1.57031882181583	HSFY2
18	1.56955252918288	KLF3
19	1.45785314455054	ESRRB_ESRRG
20	1.44056051740068	FOSL1
21	1.43312883435583	SP3
22	1.37919075144509	CDC5L
23	1.36105380098397	TFAP2B
24	1.3526405451448	ZIC3_ZIC4
25	1.33527131782946	ZNF711_TFAP2A_TFAP2D
26	1.30937124549459	GLI3
27	1.26387062845122	GRHL1
28	1.23761296354004	KLF1
29	1.14259546287164	NR1H2
30	1.13261139712409	SOX13_SOX12
31	1.13008368815152	BACH1_NFE2_NFE2L2
32	1.12481763656995	PPARA
33	1.09805809661371	FOXQ1
34	1.0897579740343	TGIF1
35	1.08808823529412	RELB
36	1.08135750813575	PITX3
37	1.07366676709852	NR6A1
38	1.06619739403924	NKX2-3
39	1.06511056511057	NFIL3
40	1.05953460259897	ARID3A
41	1.05598621877692	HMGA1
42	1.04421269095182	HBP1
43	1.03009575923393	NR4A1
44	1.0149622512011	JUND
45	0.981351268725161	RARA
46	0.9617294770669	MEF2C
47	0.958990536277603	SOX5
48	0.945887833721555	FOXD3_FOXI1_FOXF1
49	0.945321100917431	KLF16_SP2
50	0.939152328997062	ZBTB14
51	0.933659839715049	NR2E1
52	0.923596918723471	TLX1_NFIC
53	0.921613236814891	FLI1
54	0.913325938836951	ZNF148
55	0.907031924072476	ZBTB33_CHD2
56	0.901321154787147	JUN
57	0.878335266821346	POU4F1_POU4F3
58	0.843959731543624	MIXL1_GSX1_BSX_MEOX2_LHX4
59	0.8423463356974	TFCP2
60	0.824311490978158	MECP2
61	0.821709708603784	HMX2
62	0.81437798371244	BACH2
63	0.803461425638017	SOX8
64	0.797651166481511	MAX_TFEB
65	0.789909961412034	REL
66	0.785754985754986	PAX4
67	0.771714415643474	ATF6
68	0.770408163265306	TP63
69	0.769610435395734	RFX7_RFX4_RFX1
70	0.769478428847392	SP4_PML
71	0.764731945059814	TCF7
72	0.762031337437045	SOX14
73	0.7619816908993	YBX1_FOS_NFYC_NFYA_NFYB_CEBPZ
74	0.752339363693076	FOXO3_FOXD2
75	0.746330447873542	ELF3_EHF
76	0.742242747871266	CREB3L2
77	0.740334128878282	SP100
78	0.737685101239045	NR1I2
79	0.736585365853659	TAF1
80	0.73397506016189	TCF12_ASCL2
81	0.727887242916727	HOXC13
82	0.720449253526914	RORA
83	0.718788543236947	SOX11
84	0.717823908375089	SPDEF
85	0.712856613560578	IRF2_STAT2_IRF8_IRF1
86	0.710512414157422	FOXK1_FOXP2_FOXB1_FOXP3
87	0.704877546820333	RUNX1_RUNX2
88	0.690543202927104	POU2F1
89	0.690424374319913	SPI1
90	0.689925739106067	ZBTB18
91	0.673437276498355	ZBTB16
92	0.672741679873217	ZNF652
93	0.672079262419155	MSX1
94	0.657098923628908	RAD21_SMC3
95	0.656133828996283	TFAP2E
96	0.645680819912152	MAFK
97	0.640661938534279	ZIC1
98	0.640243020396355	HSF4
99	0.633190692698582	HOXC6_HOXA7
100	0.62689908843755	ZNF740_ZNF219
101	0.624659194183581	KLF8
102	0.623150974407138	ZFX
103	0.591961555264308	FOXN1
104	0.589295177530472	ZBTB49
105	0.579046339825386	ATF4
106	0.563159282700422	VAX2_RHOXF2
107	0.545293072824156	NR2E3
108	0.541009463722397	MYF6
109	0.537912967544753	VDR
110	0.537644403133714	TP73
111	0.530824659727782	HOXC10_HOXD13
112	0.530361950344002	CEBPE_CEBPD
113	0.527498521584861	ID4_TCF4_SNAI2
114	0.524153619697578	NR1D1
115	0.523140495867769	ZNF384
116	0.518786382077968	CTCF_CTCFL
117	0.515142648134601	HOXC9
118	0.514559068219634	CDX2
119	0.504791469833986	AR_NR3C2
120	0.50007743534149	EP300
121	0.49667341625687	OLIG1
122	0.49361634216406	NR4A3
123	0.492261392949269	VSX1
124	0.472519083969466	POU3F2
125	0.47169373549884	MXI1_MYC_MYCN
126	0.466808567247572	MSX2
127	0.46170063246662	JDP2
128	0.455070868308793	PAX3
129	0.450182882223848	DBP
130	0.435309793471019	SOX30
131	0.426210662451502	ONECUT1
132	0.426093375161469	ZNF143
133	0.425407751010025	NKX3-2
134	0.425360075380267	TBX20
135	0.425045427013931	PKNOX1_TGIF2
136	0.424279666803223	FUBP1
137	0.422757610288133	TEAD3_TEAD1
138	0.419558359621451	SREBF2
139	0.412808641975309	MAZ_ZNF281_GTF2F1
140	0.400200458190149	PROX1
141	0.391517357222844	PRDM1
142	0.38550323176362	NFATC4
143	0.382595648912228	HOXB7
144	0.379528985507246	NKX2-4
145	0.379383634431456	HOXA9
146	0.377906213056614	DMC1
147	0.377051519908663	FOSB
148	0.376699546787523	NR1I3
149	0.374909249310295	TFCP2L1
150	0.372569706103994	KLF15
151	0.37090367428004	OLIG3_NEUROD2_NEUROG2
152	0.37066200058326	HOXA13
153	0.351759436980166	ZBED1
154	0.344230140568813	HOMEZ
155	0.343339587242026	RCOR1_MTA3
156	0.338414634146341	DLX1_HOXA3_BARX2
157	0.328667249927092	FOXC1
