1	-0.002970	0.007959	A0_I
2	0.002807	0.006604	A45_I
3	-0.003209	0.006045	A90_I
4	0.003806	0.007795	B0_I
5	-0.001439	0.006135	B45_I
6	-0.003496	0.006667	B90_I
7	0.001477	0.008009	C0_I
8	0.002406	0.005695	C45_I
9	-0.000776	0.006570	C90_I
10	0.002428	0.008146	D0_I
11	0.003896	0.005995	D45_I
12	-0.004932	0.005931	D90_I
