1	0.000689	0.009107	A0_I
2	-0.002119	0.007556	A45_I
3	-0.003055	0.006917	A90_I
4	0.004828	0.008919	B0_I
5	-0.004154	0.007019	B45_I
6	-0.003381	0.007628	B90_I
7	0.008019	0.009163	C0_I
8	-0.000999	0.006517	C45_I
9	0.002023	0.007518	C90_I
10	0.000009	0.009321	D0_I
11	-0.003093	0.006859	D45_I
12	0.001232	0.006786	D90_I
