1	0.001661	0.006809	A0_I
2	0.000749	0.005649	A45_I
3	-0.004836	0.005171	A90_I
4	0.004021	0.006668	B0_I
5	-0.002622	0.005248	B45_I
6	-0.002356	0.005703	B90_I
7	0.003878	0.006851	C0_I
8	-0.003937	0.004872	C45_I
9	-0.003881	0.005621	C90_I
10	0.007560	0.006969	D0_I
11	-0.001929	0.005128	D45_I
12	0.001692	0.005074	D90_I
