1	-0.008460	0.008238	A0_I
2	0.003521	0.006835	A45_I
3	0.002474	0.006257	A90_I
4	-0.006950	0.008068	B0_I
5	0.003979	0.006350	B45_I
6	0.004725	0.006900	B90_I
7	-0.012172	0.008289	C0_I
8	0.003107	0.005895	C45_I
9	0.003123	0.006800	C90_I
10	-0.000948	0.008432	D0_I
11	0.000040	0.006205	D45_I
12	0.007561	0.006139	D90_I
