1	0.000195	0.009168	A0_I
2	0.000897	0.007607	A45_I
3	0.001395	0.006963	A90_I
4	-0.002945	0.008979	B0_I
5	-0.000798	0.007066	B45_I
6	-0.001249	0.007679	B90_I
7	-0.000609	0.009225	C0_I
8	-0.000210	0.006561	C45_I
9	0.002449	0.007568	C90_I
10	-0.001922	0.009384	D0_I
11	0.002955	0.006905	D45_I
12	-0.000158	0.006832	D90_I
