1	0.004196	0.008581	A0_I
2	-0.004873	0.007120	A45_I
3	-0.000847	0.006517	A90_I
4	-0.007377	0.008404	B0_I
5	0.002883	0.006614	B45_I
6	-0.001528	0.007188	B90_I
7	0.000240	0.008635	C0_I
8	0.000346	0.006141	C45_I
9	-0.003873	0.007084	C90_I
10	0.005797	0.008783	D0_I
11	-0.000388	0.006463	D45_I
12	0.005425	0.006394	D90_I
