1	1.27182385035074	A90_I
2	0.542309071351739	C90_I
3	0.515462095776639	B90_I
4	0.375349316075894	C0_I
5	0.259579485164079	D45_I
6	0.0093071354705274	C45_I
7	-0.0236345580933466	D90_I
8	-0.113479262672811	B45_I
9	-0.334152689415847	D0_I
10	-0.35000739973361	A0_I
11	-0.426685693899394	A45_I
12	-1.3008916427384	B0_I
