1	-0.000535	0.008468	A0_I
2	-0.003382	0.007026	A45_I
3	0.000202	0.006432	A90_I
4	0.001063	0.008294	B0_I
5	0.000866	0.006527	B45_I
6	0.002976	0.007093	B90_I
7	-0.003942	0.008521	C0_I
8	0.005283	0.006060	C45_I
9	0.003423	0.006991	C90_I
10	-0.002091	0.008668	D0_I
11	0.001843	0.006378	D45_I
12	-0.005707	0.006310	D90_I
